ConversationId,contact_phone,is_tripler,opted_out,wrong_number,names_extract
58657944,19170035712,yes,no,no,
58657948,19170035712,yes,no,no,
58657949,19170035712,yes,no,no,
58657953,19170035712,yes,no,no,
58657960,19170035712,yes,no,no,
58657969,19170035712,yes,no,no,
58657970,19170035712,yes,no,no,"Chaz, Lori, and Eleanor"
58657979,19170035712,yes,no,no,
58658013,19170035712,yes,no,no,
58658020,19170035712,yes,no,no,
58658037,19170035712,yes,no,no,
58658044,19170035712,yes,no,no,
58658065,19170035712,yes,no,no,
58658070,19170035712,yes,no,no,
58658083,19170035712,yes,no,no,
58658097,19170035712,yes,no,no,"Victor, Irma, and Christine"
58658114,19170035712,yes,no,no,
58658145,19170035712,yes,no,no,
58658158,19170035712,yes,no,no,
58658171,19170035712,yes,no,no,
58658175,19170035712,yes,no,no,
58658200,19170035712,yes,yes,no,
58658220,19170035712,yes,no,no,
58658225,19170035712,yes,no,no,
58658253,19170035712,yes,no,no,
58658258,19170035712,yes,no,no,
58658261,19170035712,yes,no,no,
58658293,19170035712,yes,no,no,
58658328,19170035712,yes,no,no,
58658329,19170035712,yes,no,no,
58658360,19170035712,yes,no,no,
58658366,19170035712,yes,no,no,
58658380,19170035712,yes,no,no,
58658396,19170035712,yes,no,no,
58658400,19170035712,yes,no,no,
58658410,19170035712,yes,no,no,
58658415,19170035712,yes,no,no,
58658428,19170035712,yes,no,no,
58658442,19170035712,yes,no,no,
58658450,19170035712,yes,no,no,
58658458,19170035712,yes,no,no,
58658504,19170035712,yes,no,no,
58658512,19170035712,yes,no,no,
58658528,19170035712,yes,no,no,
58658533,19170035712,yes,no,no,
58658539,19170035712,yes,no,no,
58658548,19170035712,yes,no,no,
58658549,19170035712,yes,no,no,
58658552,19170035712,yes,no,no,
58658567,19170035712,yes,no,no,
58658571,19170035712,yes,no,no,
58658572,19170035712,yes,no,no,
59088014,19170035712,yes,no,no,
59088019,19170035712,yes,no,no,
59088026,19170035712,yes,no,no,
59088032,19170035712,yes,no,no,
59088049,19170035712,yes,no,no,
59088062,19170035712,yes,no,no,"Sylvia, Susanne, and Kim"
59088074,19170035712,yes,no,no,
59088085,19170035712,yes,no,no,
59088092,19170035712,yes,no,no,
59088110,19170035712,yes,no,no,
59088118,19170035712,yes,no,no,
59088119,19170035712,yes,no,no,
59088125,19170035712,yes,no,no,
59088139,19170035712,yes,no,no,
59088141,19170035712,yes,no,no,
59088151,19170035712,yes,no,no,
59088152,19170035712,yes,no,no,
59088163,19170035712,yes,no,no,
59088165,19170035712,yes,no,no,
59088182,19170035712,yes,no,no,
59088188,19170035712,yes,no,no,
59088196,19170035712,yes,no,no,
59088198,19170035712,yes,no,no,
59088211,19170035712,yes,no,no,
59088236,19170035712,yes,no,no,
59088243,19170035712,yes,no,no,
59088254,19170035712,yes,no,no,
59088286,19170037760,yes,no,no,
59088302,19170037760,yes,no,no,
59088308,19170037760,yes,no,no,
59088312,19170037760,yes,no,no,
59088332,19170037760,yes,no,no,
59088335,19170037760,yes,no,no,
59088349,19170037760,yes,no,no,
59088352,19170037760,yes,no,no,
59088358,19170037760,yes,no,no,
59088396,19170037760,yes,no,no,
59088401,19170037760,yes,no,no,
59088403,19170037760,yes,no,no,
59088416,19170037760,yes,no,no,
59088431,19170037760,yes,no,no,
59088434,19170037760,yes,no,no,
59088435,19170037760,yes,no,no,
59088438,19170037760,yes,no,no,
59088446,19170037760,yes,no,no,
59088448,19170037760,yes,no,no,
59088460,19170037760,yes,no,no,
59088475,19170037760,yes,no,no,
59088478,19170037760,yes,no,no,
59088487,19170037760,yes,no,no,
59088506,19170037760,yes,no,no,
59088513,19170037760,yes,no,no,
59088521,19170037760,yes,no,no,
59088524,19170037760,yes,no,no,
59088543,19170037760,yes,no,no,
59088558,19170037760,yes,no,no,
59088560,19170037760,yes,no,no,
59088574,19170037760,yes,no,no,"Ashley, Donn, and Melvin"
59088575,19170037760,yes,no,no,
59088591,19170037760,yes,no,no,
59088604,19170037760,yes,no,no,
59088651,19170037760,yes,no,no,"Marie, Liam, and Berni"
59088660,19170037760,yes,no,no,
59088662,19170037760,yes,no,no,
59088671,19170037760,yes,no,no,
59088689,19170037760,yes,no,no,
59088690,19170037760,yes,no,no,
59088733,19170037760,yes,no,no,
59088756,19170037760,yes,no,no,
59088778,19170037760,yes,no,no,
59088783,19170037760,yes,no,no,
59088789,19170037760,yes,no,no,
59088793,19170037760,yes,no,no,
59088796,19170037760,yes,no,no,
59088799,19170037760,yes,no,no,
59088813,19170037760,yes,no,no,
59088828,19170037760,yes,no,no,
59088839,19170037760,yes,no,no,
59088848,19170037760,yes,no,no,
59088866,19170037760,yes,no,no,
59088870,19170037760,yes,yes,no,
59088877,19170037760,yes,no,no,
59088887,19170037760,yes,no,no,
59088898,19170037760,yes,no,no,
59088903,19170037760,yes,no,no,
59088927,19170037760,yes,no,no,
59088940,19170037760,yes,no,no,
59088954,19170037760,yes,no,no,
59088964,19170037760,yes,no,no,
59088967,19170037760,yes,no,no,
59088985,19170037760,yes,no,no,
59088988,19170037760,yes,no,no,
59089030,19170037760,yes,no,no,
59089032,19170037760,yes,no,no,
59089060,19170037760,yes,no,no,
59089071,19170037760,yes,no,no,
59089073,19170037760,yes,no,no,
59089083,19170037760,yes,no,no,
59089085,19170037760,yes,no,no,
59089089,19170037760,yes,no,no,
59089104,19170037760,yes,no,no,
59089117,19170037760,yes,no,no,
59089136,19170037760,yes,no,no,
59089137,19170037760,yes,no,no,
59089138,19170037760,yes,no,no,
59089141,19170037760,yes,no,no,
59089149,19170037760,yes,no,no,
59089159,19170037760,yes,no,no,
59089166,19170037760,yes,no,no,
59089224,19170037760,yes,no,no,
59089226,19170037760,yes,no,no,
59089250,19170037760,yes,no,no,
59089265,19170037760,yes,no,no,
59089277,19170037760,yes,no,no,
59089308,19170037760,yes,no,no,
59089324,19170037760,yes,no,no,
59089326,19170037760,yes,no,no,
59089355,19170037760,yes,no,no,
59089359,19170037760,yes,no,no,"Rob, Lexi, and Stephanie"
59089364,19170037760,yes,no,no,
59089372,19170037760,yes,no,no,
59089373,19170037760,yes,no,no,
59089374,19170037760,yes,no,no,
59089391,19170037760,yes,no,no,
59089410,19170037760,yes,no,no,
59089412,19170037760,yes,no,no,
59089421,19170037760,yes,no,no,
59089423,19170037760,yes,no,no,
59089431,19170037760,yes,no,no,
59089452,19170037760,yes,no,no,
59089456,19170037760,yes,no,no,
59089469,19170037760,yes,no,no,
59089491,19170037760,yes,no,no,
59089493,19170037760,yes,no,no,
59089507,19170037760,yes,no,no,
59089519,19170037760,yes,no,no,
59089536,19170037760,yes,no,no,
59089538,19170037760,yes,no,no,
59089554,19170037760,yes,no,no,
59089598,19170037760,yes,no,no,"Lissette, Breanna, and Cheyenne"
59089611,19170037760,yes,no,no,
59089638,19170037760,yes,no,no,
59089641,19170037760,yes,no,no,
59089642,19170037760,yes,no,no,
59089663,19170037760,yes,no,no,
59089664,19170037760,yes,no,no,"Jan, Pat, and Julie"
59089665,19170037760,yes,no,no,
59089674,19170037760,yes,no,no,
59089685,19170037760,yes,no,no,
59089688,19170037760,yes,yes,no,
59089692,19170037760,yes,no,no,
59089693,19170037760,yes,no,no,
59089708,19170037760,yes,no,no,
59089711,19170037760,yes,no,no,
59089717,19170037760,yes,no,no,
59089721,19170037760,yes,no,no,
59089726,19170037760,yes,no,no,
59089731,19170037760,yes,no,no,
59089748,19170037760,yes,no,no,
59089790,19170037760,yes,no,no,
59089791,19170037760,yes,no,no,
59089792,19170037760,yes,no,no,
59089793,19170037760,yes,no,no,
59089805,19170037760,yes,no,no,
59089807,19170037760,yes,no,no,
59089817,19170037760,yes,no,no,
59089822,19170037760,yes,no,no,
59089868,19170037760,yes,no,no,
59089884,19170037760,yes,no,no,
59089886,19170037760,yes,no,no,
59089887,19170037760,yes,no,no,
59089913,19170037760,yes,no,no,
59089947,19170037760,yes,no,no,
59089949,19170037760,yes,no,no,
59089953,19170037760,yes,no,no,
59089954,19170037760,yes,no,no,
59089991,19170037760,yes,no,no,
59089993,19170037760,yes,no,no,
59089999,19170037760,yes,no,no,
59090003,19170037760,yes,no,no,
59090013,19170037760,yes,no,no,
59090019,19170037760,yes,no,no,
59090029,19170037760,yes,no,no,
59090043,19170037760,yes,no,no,
59090057,19170037760,yes,no,no,
59090059,19170037760,yes,no,no,
59090065,19170037760,yes,no,no,
59090079,19170037760,yes,no,no,
59090103,19170037760,yes,no,no,
59090118,19170037760,yes,no,no,
59090121,19170037760,yes,no,no,
59090133,19170037760,yes,no,no,
59090134,19170037760,yes,no,no,
59090146,19170037760,yes,no,no,
59090147,19170037760,yes,no,no,
59090175,19170037760,yes,no,no,
59090176,19170037760,yes,no,no,
59090187,19170037760,yes,no,no,
59090191,19170037760,yes,no,no,
59090193,19170037760,yes,no,no,
59090199,19170037760,yes,no,no,
59090202,19170037760,yes,no,no,
59090208,19170037760,yes,no,no,
59090209,19170037760,yes,no,no,
59090220,19170037760,yes,no,no,
59090232,19170037760,yes,no,no,
59090235,19170037760,yes,no,no,
59090242,19170037760,yes,no,no,
59090249,19170037760,yes,no,no,
59090256,19170037760,yes,no,no,
59090272,19170037760,yes,no,no,"Charlotte, Paule, and David"
59090277,19170037760,yes,no,no,
59090296,19170037760,yes,no,no,
59090304,19170037760,yes,no,no,
59090309,19170037760,yes,no,no,
59090312,19170037760,yes,no,no,
59090316,19170039808,yes,no,no,
59090327,19170039808,yes,no,no,
59090328,19170039808,yes,no,no,
59090330,19170039808,yes,no,no,
59090340,19170039808,yes,no,no,
59090383,19170039808,yes,no,no,
59090385,19170039808,yes,no,no,
59090386,19170039808,yes,no,no,
59090415,19170039808,yes,no,no,
59090416,19170039808,yes,no,no,
59090428,19170039808,yes,no,no,
59090432,19170039808,yes,no,no,
59090435,19170039808,yes,no,no,
59090439,19170039808,yes,no,no,
59090460,19170039808,yes,no,no,
59090463,19170039808,yes,no,no,
59090478,19170039808,yes,no,no,
59090487,19170039808,yes,no,no,
59090502,19170039808,yes,no,no,
59090505,19170039808,yes,no,no,
59090507,19170039808,yes,no,no,
59090509,19170039808,yes,no,no,
59090517,19170039808,yes,no,no,
59090525,19170039808,yes,no,no,
59090527,19170039808,yes,no,no,
59090530,19170039808,yes,no,no,
59090542,19170039808,yes,no,no,
59090543,19170039808,yes,no,no,
59090547,19170039808,yes,no,no,
59090554,19170039808,yes,no,no,
59090563,19170039808,yes,no,no,
59090568,19170039808,yes,no,no,
59090591,19170039808,yes,no,no,
59090592,19170039808,yes,no,no,
59090593,19170039808,yes,no,no,
59090599,19170039808,yes,no,no,"Tate, Antoinette, Clarine, and Wendell"
59090604,19170039808,yes,no,no,
59090663,19170039808,yes,no,no,
59090664,19170039808,yes,no,no,
59090673,19170039808,yes,no,no,
59090680,19170039808,yes,no,no,"Phil, Emma, and Bobbie"
59090689,19170039808,yes,no,no,
59090712,19170039808,yes,no,no,
59090738,19170039808,yes,no,no,
59090756,19170039808,yes,no,no,
59090766,19170039808,yes,no,no,
59090777,19170039808,yes,no,no,
59090787,19170039808,yes,no,no,
59090788,19170039808,yes,no,no,
59090791,19170039808,yes,no,no,
59090792,19170039808,yes,no,no,
59090823,19170039808,yes,no,no,
59090848,19170039808,yes,no,no,
59090878,19170039808,yes,no,no,
59090886,19170039808,yes,no,no,
59090890,19170039808,yes,no,no,
59090891,19170039808,yes,no,no,
59090892,19170039808,yes,no,no,
59090896,19170039808,yes,no,no,
59090921,19170039808,yes,no,no,
59090942,19170039808,yes,no,no,
59090944,19170039808,yes,no,no,
59090968,19170039808,yes,no,no,
59090977,19170039808,yes,no,no,
59090981,19170039808,yes,no,no,
59090987,19170039808,yes,no,no,
59090995,19170039808,yes,no,no,
59090997,19170039808,yes,no,no,
59091011,19170039808,yes,no,no,
59091013,19170039808,yes,no,no,
59091026,19170039808,yes,no,no,
59091034,19170039808,yes,no,no,
59091045,19170039808,yes,no,no,
59091062,19170039808,yes,no,no,
59091068,19170039808,yes,no,no,
59091071,19170039808,yes,no,no,
59091083,19170039808,yes,no,no,"Amber, Joan, and David"
59091091,19170039808,yes,no,no,
59091106,19170039808,yes,no,no,
59091118,19170039808,yes,no,no,
59091125,19170039808,yes,no,no,
59091130,19170039808,yes,no,no,
59091136,19170039808,yes,no,no,
59091144,19170039808,yes,no,no,
59091146,19170039808,yes,no,no,
59091156,19170039808,yes,no,no,
59091167,19170039808,yes,no,no,
59091171,19170039808,yes,no,no,
59091177,19170039808,yes,no,no,
59091182,19170039808,yes,no,no,
59091183,19170039808,yes,no,no,
59091215,19170039808,yes,no,no,
59091223,19170039808,yes,no,no,
59091226,19170039808,yes,no,no,
59091227,19170039808,yes,no,no,
59091234,19170039808,yes,no,no,
59091237,19170039808,yes,no,no,
59091248,19170039808,yes,no,no,
59091258,19170039808,yes,no,no,
59091264,19170039808,yes,no,no,
59091265,19170039808,yes,no,no,
59091268,19170039808,yes,no,no,
59091278,19170039808,yes,no,no,
59091289,19170039808,yes,no,no,
59091293,19170039808,yes,no,no,
59091307,19170039808,yes,no,no,
59091315,19170039808,yes,no,no,
59091326,19170039808,yes,no,no,
59091333,19170039808,yes,no,no,
59091350,19170039808,yes,no,no,
59091353,19170039808,yes,no,no,
59091354,19170039808,yes,no,no,
59091376,19170039808,yes,no,no,
59091382,19170039808,yes,no,no,
59091405,19170039808,yes,no,no,
59091409,19170039808,yes,no,no,
59091415,19170039808,yes,no,no,
59091423,19170039808,yes,no,no,
59091439,19170039808,yes,no,no,
59091441,19170039808,yes,no,no,
59091448,19170039808,yes,no,no,
59091464,19170039808,yes,no,no,
59091479,19170039808,yes,no,no,
59091486,19170039808,yes,no,no,
59091495,19170039808,yes,no,no,
59091496,19170039808,yes,no,no,
59091497,19170039808,yes,no,no,
59091501,19170039808,yes,no,no,
59091518,19170039808,yes,no,no,
59091529,19170039808,yes,no,no,
59091536,19170039808,yes,no,no,
59091540,19170039808,yes,no,no,
59091544,19170039808,yes,no,no,
59091548,19170039808,yes,no,no,
59091549,19170039808,yes,no,no,
59091559,19170039808,yes,no,no,
59091569,19170039808,yes,no,no,
59091573,19170039808,yes,no,no,
59091597,19170039808,yes,no,no,
59091614,19170039808,yes,no,no,
59091616,19170039808,yes,no,no,
59091633,19170039808,yes,no,no,
59091640,19170039808,yes,no,no,
59091659,19170039808,yes,no,no,
59091661,19170039808,yes,no,no,
59091687,19170039808,yes,no,no,
59091689,19170039808,yes,no,no,
59091707,19170039808,yes,no,no,"Clarence, Debra, and Kevin"
59091722,19170039808,yes,no,no,
59091723,19170039808,yes,no,no,
59091724,19170039808,yes,no,no,
59091729,19170039808,yes,no,no,
59091730,19170039808,yes,no,no,
59091757,19170039808,yes,no,no,
59091758,19170039808,yes,no,no,
59091770,19170039808,yes,no,no,
59091774,19170039808,yes,no,no,
59091785,19170039808,yes,no,no,
59091793,19170039808,yes,no,no,
59091803,19170039808,yes,no,no,
59091804,19170039808,yes,no,no,
59091828,19170039808,yes,no,no,
59091894,19170039808,yes,no,no,
59091899,19170039808,yes,yes,no,
59091904,19170039808,yes,no,no,
59091906,19170039808,yes,no,no,"Jym, Salam, and Johnny"
59091907,19170039808,yes,no,no,
59091909,19170039808,yes,no,no,
59091910,19170039808,yes,yes,no,
59091924,19170039808,yes,no,no,
59091928,19170039808,yes,no,no,
59091932,19170039808,yes,no,no,
59091951,19170039808,yes,no,no,
59091954,19170039808,yes,no,no,
59091966,19170039808,yes,no,no,
59091974,19170039808,yes,no,no,
59091984,19170039808,yes,no,no,
59091997,19170039808,yes,no,no,"Larry, Tom, and Al"
59091998,19170039808,yes,no,no,
59092022,19170039808,yes,no,no,
59092054,19170039808,yes,no,no,
59092067,19170039808,yes,no,no,
59092072,19170039808,yes,no,no,
59092093,19170039808,yes,no,no,
59092097,19170039808,yes,no,no,
59092134,19170039808,yes,no,no,
59092137,19170039808,yes,no,no,
59092139,19170039808,yes,no,no,
59092146,19170039808,yes,no,no,
59092160,19170039808,yes,no,no,
59092175,19170039808,yes,no,no,
59092179,19170039808,yes,no,no,
59092182,19170039808,yes,no,no,
59092191,19170039808,yes,yes,no,
59092193,19170039808,yes,no,no,
59092206,19170039808,yes,no,no,
59092209,19170039808,yes,no,no,
59092247,19170039808,yes,no,no,
59092248,19170039808,yes,no,no,
59092257,19170039808,yes,no,no,
59092282,19170039808,yes,no,no,
59092294,19170039808,yes,no,no,
59092314,19170039808,yes,no,no,
59092325,19170039808,yes,no,no,
59092336,19170039808,yes,no,no,
59092351,19170039808,yes,no,no,
59092366,19170041856,yes,no,no,
59092384,19170041856,yes,no,no,
59092395,19170041856,yes,no,no,
59092401,19170041856,yes,no,no,
59092411,19170041856,yes,no,no,
59092422,19170041856,yes,no,no,
59092423,19170041856,yes,no,no,
59092426,19170041856,yes,no,no,
59092429,19170041856,yes,no,no,
59092455,19170041856,yes,no,no,
59092464,19170041856,yes,no,no,
59092469,19170041856,yes,no,no,
59092503,19170041856,yes,no,no,
59092517,19170041856,yes,no,no,
59092532,19170041856,yes,no,no,
59092533,19170041856,yes,no,no,
59092535,19170041856,yes,no,no,
59092541,19170041856,yes,no,no,
59092545,19170041856,yes,no,no,
59092548,19170041856,yes,no,no,"Mitch, Mike, and Ali"
59092549,19170041856,yes,no,no,
59092551,19170041856,yes,no,no,
59092554,19170041856,yes,no,no,
59092557,19170041856,yes,no,no,
59092559,19170041856,yes,no,no,
59092564,19170041856,yes,no,no,
59092571,19170041856,yes,no,no,
59092577,19170041856,yes,no,no,
59092584,19170041856,yes,no,no,
59092630,19170041856,yes,no,no,"Tyrone, Mike, and Derek"
59092635,19170041856,yes,no,no,
59092655,19170041856,yes,no,no,
59092659,19170041856,yes,no,no,
59092664,19170041856,yes,no,no,
59092671,19170041856,yes,no,no,
59092680,19170041856,yes,no,no,
59092687,19170041856,yes,no,no,
59092692,19170041856,yes,no,no,
59092700,19170041856,yes,no,no,
59092706,19170041856,yes,no,no,
59092740,19170041856,yes,no,no,
59092755,19170041856,yes,no,no,
59092763,19170041856,yes,no,no,
59092771,19170041856,yes,no,no,
59092779,19170041856,yes,no,no,
59092789,19170041856,yes,no,no,
59092800,19170041856,yes,no,no,"Z, Judy, and Irene"
59092816,19170041856,yes,no,no,
59092822,19170041856,yes,no,no,
59092831,19170041856,yes,no,no,
59092834,19170041856,yes,no,no,
59092838,19170041856,yes,no,no,
59092843,19170041856,yes,no,no,
59092848,19170041856,yes,no,no,
59092856,19170041856,yes,no,no,
59092868,19170041856,yes,no,no,
59092874,19170041856,yes,no,no,
59092909,19170041856,yes,no,no,
59092916,19170041856,yes,no,no,
59092931,19170041856,yes,no,no,
59092934,19170041856,yes,no,no,
59092956,19170041856,yes,no,no,
59092967,19170041856,yes,no,no,
59092969,19170041856,yes,no,no,
59092983,19170041856,yes,no,no,
59092999,19170041856,yes,no,no,
59093013,19170041856,yes,no,no,
59093016,19170041856,yes,no,no,
59093020,19170041856,yes,no,no,
59093028,19170041856,yes,no,no,
59093035,19170041856,yes,no,no,
59093046,19170041856,yes,no,no,
59093048,19170041856,yes,no,no,
59093085,19170041856,yes,no,no,
59093088,19170041856,yes,no,no,
59093094,19170041856,yes,no,no,
59093120,19170041856,yes,no,no,
59093138,19170041856,yes,no,no,
59093140,19170041856,yes,no,no,"Doc, Carol, and Curly"
59093141,19170041856,yes,no,no,
59093154,19170041856,yes,no,no,
59093158,19170041856,yes,no,no,
59093162,19170041856,yes,no,no,
59093164,19170041856,yes,yes,no,
59093168,19170041856,yes,no,no,
59093169,19170041856,yes,no,no,
59093176,19170041856,yes,no,no,
59093184,19170041856,yes,no,no,
59093199,19170041856,yes,no,no,
59093207,19170041856,yes,no,no,
59093213,19170041856,yes,no,no,
59093223,19170041856,yes,no,no,
59093230,19170041856,yes,no,no,
59093247,19170041856,yes,no,no,
59093250,19170041856,yes,no,no,
59093262,19170041856,yes,no,no,
59093272,19170041856,yes,no,no,
59093282,19170041856,yes,no,no,
59093295,19170041856,yes,no,no,
59093307,19170041856,yes,no,no,
59093309,19170041856,yes,no,no,
59093313,19170041856,yes,no,no,
59093316,19170041856,yes,no,no,
59093317,19170041856,yes,no,no,
59093337,19170041856,yes,no,no,
